timestamp,cluster_id,location,capacity,base_price,dynamic_price,hour,dayofweek,month,is_weekend,is_holiday,event_flag,event_name,event_type,weather_temp,weather_precip,forecast_temp_next1h,forecast_precip_next1h,traffic_index,past_1h_occ,past_3h_occ,past_6h_occ,occupied_next_1h
03:00:00,0,Zone_1,200,20,20,3,2,12,0,0,0,None,Concert,16.43183094,0,16.19121575,0.254176966,0.709801845,0.390741372,0.307109428,0.38058944,0
04:00:00,0,Zone_1,200,20,20,4,2,12,0,0,0,None,Conference,16.93490302,0,17.90563764,0.182639272,0.551494647,0.392101953,0.33308987,0.323540318,0
05:00:00,0,Zone_1,200,20,20,5,2,12,0,0,0,None,Concert,16.13143649,0.2,17.10024085,0.415414109,0.416371393,0.380675198,0.383318857,0.507654785,0
06:00:00,0,Zone_1,200,20,20,6,2,12,0,0,0,None,Conference,15.72108186,0,15.71601165,0.332121549,0.499329826,0.401991153,0.431301337,0.417833377,0
07:00:00,0,Zone_1,200,20,20,7,2,12,0,0,0,None,Sports,22.99642333,0,23.82524723,0.151262315,0.702874013,0.367033612,0.337986006,0.524874931,0
08:00:00,0,Zone_1,200,20,23,8,2,12,0,0,0,None,Festival,18.44162349,0,19.11578147,0.162316038,0.455491706,0.65771925,0.668904422,0.522303103,1
09:00:00,0,Zone_1,200,20,28,9,2,12,0,0,1,inside,None,12.73563948,0,12.05966723,0.404917796,0.475221204,1,0.963000235,1,1
10:00:00,0,Zone_1,200,20,23,10,2,12,0,0,0,None,Concert,23.92508206,0,23.41788613,0.391461391,0.490547069,0.643372505,0.750668258,0.646219532,1
11:00:00,0,Zone_1,200,20,23,11,2,12,0,0,0,None,Festival,18.65252372,0,19.5688653,0.355035448,0.889174257,0.63827405,0.62285022,0.635188587,1
12:00:00,0,Zone_1,200,20,25,12,2,12,0,0,1,song,Conference,19.28885466,0,19.42474512,0.449292979,0.541537537,0.59822741,0.698506761,0.467952985,1
13:00:00,0,Zone_1,200,20,25,13,2,12,0,0,1,sit,Sports,22.06990015,0,22.37023485,0.11881835,0,0.745364697,0.626077567,0.729471021,1
14:00:00,0,Zone_1,200,20,20,14,2,12,0,0,0,None,Concert,24.12718927,0,24.16752549,0.156090234,0.597035021,0.257744342,0.357825593,0.348300278,0
15:00:00,0,Zone_1,200,20,20,15,2,12,0,0,0,None,None,20.14019877,0,21.13606699,0.110427089,0.509403443,0.270876602,0.353734986,0.332364012,0
16:00:00,0,Zone_1,200,20,20,16,2,12,0,0,0,None,Concert,16.66349244,0,17.13865704,0.043266287,0.790676895,0.430346783,0.396054958,0.437546009,0
17:00:00,0,Zone_1,200,20,23,17,2,12,0,0,0,None,Concert,19.38022503,0,18.59916023,0.134978084,0.450053743,0.451983662,0.453870005,0.639673741,1
18:00:00,0,Zone_1,200,20,28,18,2,12,0,0,1,almost,Festival,17.7087013,0,18.38435277,0.038341517,0.510863777,1,1,1,1
19:00:00,0,Zone_1,200,20,23,19,2,12,0,0,0,None,None,22.26151274,0,21.56930456,0.389499875,0.385850741,0.612083581,0.545754778,0.519671131,1
20:00:00,0,Zone_1,200,20,23,20,2,12,0,0,0,None,Concert,13.51851108,0,12.6072644,0.41131612,0.356788776,0.550326994,0.386660421,0.422052205,0
21:00:00,0,Zone_1,200,20,20,21,2,12,0,0,0,None,Festival,17.90061908,0,17.34098549,0.309955258,0.858911573,0.444038901,0.253902999,0.361206462,0
22:00:00,0,Zone_1,200,20,20,22,2,12,0,0,0,None,Sports,23.5950097,0,24.32399546,0.340345951,0.664096488,0.335531502,0.229335323,0.441669352,0
23:00:00,0,Zone_1,200,20,20,23,2,12,0,0,0,None,None,19.5072499,0,19.74447265,0.351629984,0.671489186,0.408801814,0.226261607,0.191785423,0
00:00:00,0,Zone_1,200,20,20,0,3,12,0,0,0,None,Sports,16.37430263,1,15.37654285,1.233709041,0.627778209,0.284824576,0.408545238,0.458898591,0
01:00:00,0,Zone_1,200,20,20,1,3,12,0,0,0,None,Concert,13.92043158,0,14.00040234,0.367907237,0.649250713,0.41690286,0.259990617,0.321792356,0
02:00:00,0,Zone_1,200,20,20,2,3,12,0,0,0,None,Conference,19.67153598,0,19.01904293,0.362512465,0.35922107,0.219836445,0.409382747,0.200902306,0
03:00:00,0,Zone_1,200,20,20,3,3,12,0,0,0,None,Sports,24.06120589,0,23.82843041,0,0.352025145,0.244273841,0.347026372,0.181062173,0
04:00:00,0,Zone_1,200,20,20,4,3,12,0,0,0,None,Sports,13.6559583,0,14.2455774,0.316209335,0.060238809,0.335243874,0.404683483,0.207198076,0
05:00:00,0,Zone_1,200,20,20,5,3,12,0,0,0,None,Concert,19.29252073,0.2,20.22156168,0.556056447,0.548661533,0.339780317,0.384654472,0.399942973,0
06:00:00,0,Zone_1,200,20,20,6,3,12,0,0,0,None,Festival,18.22261864,0,18.95133514,0.183925944,0.454119479,0.225147178,0.413128209,0.171336597,0
07:00:00,0,Zone_1,200,20,20,7,3,12,0,0,0,None,Sports,19.92816828,0,18.99322064,0.452508709,0.765830506,0.326626904,0.260995779,0.357348026,0
08:00:00,0,Zone_1,200,20,23,8,3,12,0,0,0,None,Conference,19.0965202,0,18.41817114,0.29091168,0.184055386,0.53891176,0.576990523,0.363223984,1
09:00:00,0,Zone_1,200,20,23,9,3,12,0,0,0,None,Sports,25.41683839,0,25.80680216,0.416073438,0.400826764,0.761503025,0.675274706,0.827454719,1
10:00:00,0,Zone_1,200,20,28,10,3,12,0,0,1,suddenly,Conference,19.57466634,0,19.22758895,0.210626986,0.856325018,1,1,0.996722443,1
11:00:00,0,Zone_1,200,20,23,11,3,12,0,0,0,None,Sports,16.28646303,0,15.49559871,0.28185815,0.614516556,0.769803488,0.545257043,0.855332203,1
12:00:00,0,Zone_1,200,20,20,12,3,12,0,0,0,None,Sports,21.79559175,0,21.76438865,0.296492071,0.611871842,0.32396081,0.305318341,0.221028079,0
13:00:00,0,Zone_1,200,20,20,13,3,12,0,0,0,None,Conference,16.89143515,0,16.38564162,0,0.540909879,0.253108191,0.411700708,0.137118802,0
14:00:00,0,Zone_1,200,20,20,14,3,12,0,0,0,None,None,17.92693622,0,18.36533978,0.037072845,0.928454072,0.26695254,0.223781374,0.306089049,0
15:00:00,0,Zone_1,200,20,20,15,3,12,0,0,0,None,None,13.96594372,0.2,13.3143304,0.676468331,0.425965874,0.33278903,0.212096916,0.264464576,0
16:00:00,0,Zone_1,200,20,20,16,3,12,0,0,0,None,Conference,13.31457942,0,13.2879173,0.424053943,0.900347421,0.283268285,0.38689238,0.452677539,0
17:00:00,0,Zone_1,200,20,28,17,3,12,0,0,1,large,Conference,15.98253158,0.2,15.45411577,0.565600124,0.043036086,0.973491893,1,0.994953918,1
18:00:00,0,Zone_1,200,20,23,18,3,12,0,0,0,None,Concert,19.63080046,0,19.66043517,0.115540022,0.425877134,0.701847025,0.667227339,0.446786871,1
19:00:00,0,Zone_1,200,20,23,19,3,12,0,0,0,None,Concert,16.5968964,5,16.50447548,5.041630278,0.569300776,0.611051762,0.539071158,0.610202072,1
20:00:00,0,Zone_1,200,20,23,20,3,12,0,0,0,None,Conference,19.76328896,0,19.48179045,0.127615154,0.52303036,0.675438173,0.636731006,0.534068452,1
21:00:00,0,Zone_1,200,20,20,21,3,12,0,0,0,None,Conference,16.45065317,10,15.69659479,10.03867855,0.508848771,0.413919426,0.282257903,0.434378322,0
22:00:00,0,Zone_1,200,20,20,22,3,12,0,0,0,None,Concert,16.23370939,0,17.20696964,0.479071218,0.501858351,0.422571755,0.188016215,0.267911776,0
23:00:00,0,Zone_1,200,20,20,23,3,12,0,0,0,None,Festival,24.26512411,0,23.32507129,0.084757965,0.472082074,0.279645971,0.410026088,0.25120915,0
00:00:00,0,Zone_1,200,20,20,0,4,12,0,0,0,None,None,21.21926204,0,21.60451394,0.402869174,0.467207824,0.231171854,0.26512029,0.321224793,0
01:00:00,0,Zone_1,200,20,20,1,4,12,0,0,0,None,Concert,21.3165778,0,21.63434874,0.136318643,0.737406061,0.316867927,0.465136613,0.2839764,0
02:00:00,0,Zone_1,200,20,20,2,4,12,0,0,0,None,Concert,16.99647748,0,16.21469674,0.290306989,0.541238196,0.274459563,0.199795286,0.352228797,0
03:00:00,0,Zone_1,200,20,20,3,4,12,0,0,0,None,Festival,17.04132971,0,17.33947903,0.097028737,0.689635365,0.316295703,0.309387911,0.316961882,0
04:00:00,0,Zone_1,200,20,20,4,4,12,0,0,0,None,Concert,16.08311476,0,15.2295066,0.262069156,0.235382041,0.26326956,0.261065016,0.311514503,0
05:00:00,0,Zone_1,200,20,20,5,4,12,0,0,0,None,Sports,16.63726717,0,16.39765841,0.139293669,0.496012921,0.306940734,0.312894444,0.279813171,0
06:00:00,0,Zone_1,200,20,20,6,4,12,0,0,0,None,Sports,18.53825044,0.2,18.39997462,0.638028574,0.864156075,0.445533469,0.223391514,0.297912291,0
07:00:00,0,Zone_1,200,20,20,7,4,12,0,0,0,None,None,15.73810623,0,15.25165937,0.070923741,0.443864985,0.356302421,0.226852645,0.302095904,0
08:00:00,0,Zone_1,200,20,23,8,4,12,0,0,0,None,Sports,18.94860023,0.2,18.99356231,0.173933593,0.486721919,0.633973047,0.788553728,0.775817951,1
09:00:00,0,Zone_1,200,20,23,9,4,12,0,0,0,None,Conference,15.53213575,0.2,15.27915512,0.415899516,0.469931615,0.642311143,0.501432385,0.536757878,1
10:00:00,0,Zone_1,200,20,23,10,4,12,0,0,0,None,Sports,16.6111528,1,17.1510422,1.233982235,0.283716074,0.592462423,0.483287103,0.412404819,1
11:00:00,0,Zone_1,200,20,23,11,4,12,0,0,0,None,Festival,15.49395884,0,14.82998726,0.342124247,0.929029826,0.795488354,0.860121947,0.92938088,1
12:00:00,0,Zone_1,200,20,20,12,4,12,0,0,0,None,Festival,16.32752464,0,16.32105836,0.492671312,0.226039404,0.368689906,0.23743449,0.334250349,0
13:00:00,0,Zone_1,200,20,20,13,4,12,0,0,0,None,Concert,19.16988176,0,19.98093134,0.363573636,0.740813604,0.394476187,0.303868325,0.309154985,0
14:00:00,0,Zone_1,200,20,20,14,4,12,0,0,0,None,Concert,14.93269386,0.2,15.27189909,0.141958963,0.915989185,0.33693919,0.433628603,0.327848038,0
15:00:00,0,Zone_1,200,20,20,15,4,12,0,0,0,None,Sports,21.68300698,10,22.00668536,10.23467005,0.258071796,0.253050994,0.309619412,0.475124159,0
16:00:00,0,Zone_1,200,20,25,16,4,12,0,0,1,where,None,21.93363069,0,21.7525864,0.153613468,0.638881264,0.98355664,0.943548043,0.691309426,1
17:00:00,0,Zone_1,200,20,23,17,4,12,0,0,0,None,Conference,20.59595071,0,20.93906759,0,0.652819216,0.532484893,0.480659433,0.546670726,1
18:00:00,0,Zone_1,200,20,23,18,4,12,0,0,0,None,None,15.64203162,0,16.51594726,0.232281344,0.233753409,0.578457816,0.573693357,0.517616386,1
19:00:00,0,Zone_1,200,20,28,19,4,12,0,0,1,why,Festival,23.06907124,0,23.07137724,0.138307266,0.878607283,0.965139239,0.990255642,0.911431173,1
20:00:00,0,Zone_1,200,20,23,20,4,12,0,0,0,None,Concert,16.69766946,5,16.84375232,5.459638444,0.391244113,0.631660109,0.68341269,0.58498262,1
21:00:00,0,Zone_1,200,20,20,21,4,12,0,0,0,None,None,18.86075229,0.2,19.19336606,0.173057147,0.476875577,0.325414669,0.319229207,0.42804093,0
22:00:00,0,Zone_1,200,20,20,22,4,12,0,0,0,None,Conference,18.19342324,0,17.40475261,0.284495789,0.104906687,0.340656948,0.247988198,0.223784148,0
23:00:00,0,Zone_1,200,20,20,23,4,12,0,0,0,None,Festival,16.31219916,0,16.82070624,0.271698651,0.379683264,0.351871233,0.332241089,0.443076339,0
00:00:00,0,Zone_1,200,20,22,0,5,12,1,0,0,None,Festival,19.64558958,0,19.91196883,0.037336763,0.315513463,0.48402929,0.526064037,0.365900347,0
01:00:00,0,Zone_1,200,20,22,1,5,12,1,0,0,None,None,17.61447756,0,17.34999626,0.148477852,0.697873888,0.479192218,0.445123626,0.721502588,1
02:00:00,0,Zone_1,200,20,22,2,5,12,1,0,0,None,None,16.36126666,0,15.7916704,0,0.578360801,0.360155391,0.364869008,0.271499484,0
03:00:00,0,Zone_1,200,20,22,3,5,12,1,0,0,None,Conference,17.96965227,0,17.26812782,0,0.943684285,0.60551279,0.508695189,0.429934012,1
04:00:00,0,Zone_1,200,20,22,4,5,12,1,0,0,None,Sports,18.85466968,5,19.42847645,5.089244137,0.541418772,0.508808639,0.569928077,0.359980632,0
05:00:00,0,Zone_1,200,20,27,5,5,12,1,0,1,skill,None,17.94495294,0,17.8452018,0.036178817,0.76235678,0.923508112,1,0.804689892,1
06:00:00,0,Zone_1,200,20,22,6,5,12,1,0,0,None,Concert,20.37916914,0.2,19.58990421,0.12134252,0.745550452,0.521267844,0.510202809,0.302151527,1
07:00:00,0,Zone_1,200,20,27,7,5,12,1,0,1,themselves,Festival,16.64577103,0,16.96637647,0.358623597,0.412789302,0.879826937,0.65590326,0.87808336,1
08:00:00,0,Zone_1,200,20,25,8,5,12,1,0,0,None,Sports,15.41584889,0,16.33550193,0.186953177,0.323907607,0.892102432,0.824848313,0.971566493,1
09:00:00,0,Zone_1,200,20,30,9,5,12,1,0,1,view,Conference,18.68986334,0,18.44184912,0.230055164,0.318339574,0.914336493,0.947205317,1,1
10:00:00,0,Zone_1,200,20,30,10,5,12,1,0,1,certain,Sports,18.91237851,0.2,19.75023158,0.251344612,0.553179696,0.954301865,0.917065766,0.937535265,1
11:00:00,0,Zone_1,200,20,25,11,5,12,1,0,0,None,Festival,18.88357423,0,18.09946166,0.31117881,0.156500853,0.706232327,0.808708321,0.766957699,1
12:00:00,0,Zone_1,200,20,22,12,5,12,1,0,0,None,Concert,12.30247084,0,12.68024144,0.42399375,0.51568588,0.436347332,0.590550149,0.50394865,0
13:00:00,0,Zone_1,200,20,22,13,5,12,1,0,0,None,None,16.93406434,0,17.69369731,0.294536188,0.622048875,0.418202086,0.372136181,0.4206804,0
14:00:00,0,Zone_1,200,20,22,14,5,12,1,0,0,None,Concert,17.5979485,0,16.66857121,0.34744027,0.502937639,0.35230104,0.48353351,0.513143089,0
15:00:00,0,Zone_1,200,20,22,15,5,12,1,0,0,None,Festival,23.18089155,0.2,23.36698022,0.334915419,0.420072763,0.417519747,0.605677897,0.408807641,0
16:00:00,0,Zone_1,200,20,22,16,5,12,1,0,0,None,Conference,20.941455,0,21.38826453,0,0.448823728,0.400211476,0.574958976,0.446161099,0
17:00:00,0,Zone_1,200,20,25,17,5,12,1,0,0,None,Conference,17.9788716,0,17.09597346,0.100542991,0.762481724,0.819646584,0.87218886,0.901289978,1
18:00:00,0,Zone_1,200,20,25,18,5,12,1,0,0,None,Concert,17.75195794,0,18.22328417,0.499008507,0.475650498,0.887568541,0.830964943,0.757557505,1
19:00:00,0,Zone_1,200,20,25,19,5,12,1,0,0,None,Conference,21.59592412,0,20.96487662,0.117341265,0.112527537,0.749310245,0.554639485,0.744920274,1
