timestamp,cluster_id,location,capacity,base_price,dynamic_price,hour,dayofweek,month,is_weekend,is_holiday,event_flag,event_name,event_type,weather_temp,weather_precip,forecast_temp_next1h,forecast_precip_next1h,traffic_index,past_1h_occ,past_3h_occ,past_6h_occ,occupied_next_1h
2024-12-11 02:00:00,2,Zone_3,50,50,50.0,2,2,12,0,0,0,None,Sports,18.15563132,0.0,17.71132318,0.0,0.349188368,0.505586639,0.403331794,0.602805378,1
2024-12-30 06:00:00,5,Zone_6,100,30,30.0,6,0,1,0,0,0,None,Conference,23.98812726,0.0,24.70485996,0.25039534,0.405654515,0.331363677,0.423810906,0.470383788,0
2024-12-07 14:00:00,1,Zone_2,200,50,50.0,14,4,12,0,0,0,None,Sports,19.67137244,0.0,19.71651229,0.212812385,0.217018648,0.526682598,0.613613864,0.546438653,0
2025-01-10 02:00:00,8,Zone_9,250,50,50.0,2,3,12,0,0,0,None,Sports,19.56850497,0.0,19.33206851,0.108574221,0.720605766,0.662212306,0.499905465,0.78395742,1
2025-01-20 15:00:00,10,Zone_11,200,30,37.5,15,0,12,0,0,1,score,Conference,15.83836116,5.0,15.38135122,4.946603181,0.581227961,0.662290626,0.840053548,0.913667765,1
2025-01-17 15:00:00,9,Zone_10,150,20,22.0,15,6,1,1,0,0,None,Sports,19.72528193,0.0,20.04304418,0.348393441,0.306410008,0.387913208,0.517482027,0.536541167,0
2024-12-10 02:00:00,1,Zone_2,200,50,55.0,2,6,1,1,0,0,None,Conference,19.85940659,0.0,19.12210676,0.292067329,0.828765186,0.666551925,0.720570771,0.81928264,1
2025-01-13 16:00:00,8,Zone_9,250,50,50.0,16,3,1,0,0,0,None,Conference,23.39766996,5.0,23.09394586,5.404154554,0.621968264,0.673527386,0.559076522,0.57473775,1
2025-01-12 23:00:00,8,Zone_9,250,50,55.0,23,5,1,1,0,0,None,Festival,20.00625763,0.2,20.50711179,0.301629281,0.400685653,0.748187172,0.934008201,0.619908329,1
2025-01-28 19:00:00,11,Zone_12,200,30,34.5,19,2,1,0,0,0,None,Festival,22.16255563,0.0,22.73846904,0.043808475,0.027129289,0.931700356,0.883865831,1.0,1
2025-01-29 06:00:00,11,Zone_12,200,30,33.0,6,6,1,1,0,0,None,Festival,28.30249629,0.0,28.79326546,0.485439238,0.839714472,0.84648381,0.918111966,0.799582921,1
2024-12-24 06:00:00,4,Zone_5,250,40,40.0,6,3,1,0,0,0,None,Sports,21.67756391,0.0,21.44655991,0.0,0.626734747,0.541174633,0.760915219,0.820553171,1
2024-12-23 11:00:00,4,Zone_5,250,40,50.0,11,6,1,1,0,0,None,Festival,23.96572859,0.0,24.80720045,0.373197312,0.616645395,1.0,1.0,1.0,1
2024-12-09 06:00:00,1,Zone_2,200,50,50.0,6,4,1,0,0,0,None,Conference,22.54918085,0.0,21.83601907,0.438929356,0.444830248,0.472798401,0.563760852,0.46792359,1
2024-12-20 03:00:00,3,Zone_4,150,50,50.0,3,2,1,0,0,0,None,Festival,22.82773864,0.0,23.14357056,0.199171024,0.573655624,0.599678515,0.495246791,0.501434322,1
2025-01-14 20:00:00,8,Zone_9,250,50,62.5,20,5,1,1,0,0,None,Conference,23.79386584,0.0,24.60820099,0.120298371,0.642463535,0.969720386,0.867082845,1.0,1
2025-01-19 05:00:00,9,Zone_10,150,20,22.0,5,6,1,1,1,0,None,None,24.42517918,0.0,24.99726696,0.29760225,0.526674746,0.374740438,0.589035699,0.631164316,0
2024-12-21 13:00:00,4,Zone_5,250,40,44.0,13,5,12,1,0,0,None,Festival,21.61399101,0.0,21.36033296,0.440356889,0.297655408,0.759781664,0.782325721,0.631153497,1
2025-01-27 15:00:00,11,Zone_12,200,30,30.0,15,2,1,0,0,0,None,None,17.94224116,0.0,17.44149076,0.308187366,0.595230113,0.690512351,0.614440583,0.564289907,1
2025-01-02 03:00:00,6,Zone_7,150,20,22.0,3,5,1,1,0,0,None,Sports,24.94796961,0.0,25.80136251,0.0,0.285138198,0.624198232,0.611202399,0.462228133,1
2024-12-24 04:00:00,4,Zone_5,250,40,40.0,4,3,1,0,0,0,None,Concert,19.75801641,1.0,19.1508866,1.092524227,0.0,0.584093825,0.438979861,0.447554382,1
2025-01-16 17:00:00,9,Zone_10,150,20,23.0,17,2,12,0,0,0,None,None,19.34949799,1.0,20.1883876,0.932510592,0.4810566,0.720842599,0.581987673,0.781491244,1
2024-12-16 18:00:00,3,Zone_4,150,50,57.5,18,1,12,0,0,0,None,Sports,15.46230148,0.2,15.24307984,0.445208033,0.355157727,0.883880243,1.0,0.979924149,1
2025-01-07 11:00:00,7,Zone_8,100,30,37.5,11,5,12,1,0,0,None,Festival,18.75230117,0.2,18.69873253,0.588085415,0.390577238,0.77391423,0.963685564,0.800088906,1
2024-12-04 06:00:00,0,Zone_1,200,20,20.0,6,2,1,0,0,0,None,Sports,27.30327207,10.0,28.178906,9.902569055,0.297614538,0.226047617,0.433188131,0.121916735,0
2024-12-30 23:00:00,5,Zone_6,100,30,30.0,23,1,1,0,0,0,None,None,22.16220562,1.0,21.38635151,1.006967058,0.52184809,0.437909703,0.487219662,0.227698578,0
2025-01-29 09:00:00,11,Zone_12,200,30,37.5,9,6,1,1,1,0,None,Concert,24.35182912,0.0,24.4273487,0.449280539,0.436899754,1.0,0.853184661,0.894313243,1
2025-01-19 19:00:00,9,Zone_10,150,20,23.0,19,1,1,0,0,0,None,Festival,30.0039138,1.0,30.34367335,1.459661083,0.585980161,0.492860031,0.596410994,0.620284134,0
2024-12-29 10:00:00,5,Zone_6,100,30,45.0,10,6,1,1,0,1,situation,Conference,22.13092086,0.0,21.49268347,0.0,0.216981605,1.0,1.0,1.0,1
2024-12-12 22:00:00,2,Zone_3,50,50,55.0,22,6,12,1,0,0,None,Conference,19.04484086,0.0,19.22202111,0.460794304,0.396370439,0.754963445,0.611188283,0.655411701,1
2024-12-10 07:00:00,1,Zone_2,200,50,50.0,7,2,1,0,0,0,None,Festival,25.02798132,0.0,24.60553203,0.418474328,0.631106795,0.519068418,0.621792162,0.532376261,1
2024-12-04 22:00:00,0,Zone_1,200,20,20.0,22,3,1,0,0,0,None,None,18.77198009,0.0,18.88667022,0.433155497,0.645588278,0.372718643,0.447865264,0.342223853,0
2025-01-26 23:00:00,11,Zone_12,200,30,37.5,23,1,12,0,0,1,space,Festival,20.85972306,0.0,21.75647214,0.0938375,0.486304546,1.0,0.84269503,0.929323427,1
2024-12-21 01:00:00,4,Zone_5,250,40,44.0,1,6,12,1,0,0,None,None,22.79418703,0.0,21.85752149,0.440432472,0.591924202,0.760836272,0.660144343,0.689800944,1
2024-12-27 09:00:00,5,Zone_6,100,30,34.5,9,4,12,0,0,0,None,None,15.36018851,0.0,15.05722276,0.0,0.427169928,0.825349926,0.592821068,0.671430478,1
2025-01-05 21:00:00,7,Zone_8,100,30,30.0,21,1,12,0,0,0,None,Concert,10.58633608,0.0,10.82416061,0.0,0.286899571,0.231989269,0.413019752,0.281582497,0
2024-12-04 02:00:00,0,Zone_1,200,20,20.0,2,2,1,0,0,0,None,Sports,22.77267158,0.2,22.03695833,0.457287404,0.826555249,0.36616083,0.379341807,0.455005012,0
2025-01-20 04:00:00,10,Zone_11,200,30,30.0,4,4,12,0,0,0,None,Conference,13.61249817,0.0,14.03974239,0.42086929,0.142123028,0.436249695,0.309887669,0.24731538,0
2025-01-03 00:00:00,6,Zone_7,150,20,20.0,0,1,1,0,0,0,None,None,20.59609952,0.0,20.83266376,0.255272023,0.5564191,0.488110807,0.624268432,0.616666814,1
2024-12-21 01:00:00,4,Zone_5,250,40,40.0,1,1,12,0,0,0,None,Concert,16.35342832,0.0,15.58161393,0.0,0.574077079,0.640461407,0.479799728,0.455974371,1
2024-12-24 11:00:00,4,Zone_5,250,40,46.0,11,3,1,0,0,0,None,None,21.25868513,0.0,20.86546556,0.161643845,0.527726223,0.955745101,1.0,0.835213542,1
2024-12-29 04:00:00,5,Zone_6,100,30,33.0,4,6,1,1,0,0,None,Sports,18.77707242,0.0,19.6136452,0.480934057,0.360738178,0.598125905,0.480442798,0.469682296,1
2025-01-07 15:00:00,7,Zone_8,100,30,30.0,15,4,1,0,0,0,None,Conference,20.06595245,0.0,20.00694873,0.202910518,0.663158721,0.346073407,0.372893569,0.395492391,0
2024-12-27 21:00:00,5,Zone_6,100,30,33.0,21,6,12,1,0,0,None,Festival,13.37800383,1.0,13.50013492,1.111936783,0.428467908,0.573856439,0.720316223,0.436889666,1
2025-01-24 12:00:00,10,Zone_11,200,30,33.0,12,5,1,1,0,0,None,Festival,26.10536978,0.0,25.99983908,0.317114719,0.102448753,0.585799922,0.471302609,0.515458947,1
2025-01-18 12:00:00,9,Zone_10,150,20,20.0,12,4,1,0,0,0,None,Festival,23.15437903,0.0,23.08242655,0.0,0.382472128,0.19948829,0.322927188,0.142329051,0
2024-12-19 18:00:00,3,Zone_4,150,50,57.5,18,3,1,0,0,0,None,Sports,23.63488714,0.0,24.5797848,0.268479217,0.595004802,0.961277078,1.0,1.0,1
2024-12-15 16:00:00,2,Zone_3,50,50,55.0,16,5,1,1,0,0,None,Concert,26.43300456,0.0,27.04024153,0.256221044,0.344999297,0.659730731,0.506140585,0.532861249,1
2025-01-26 22:00:00,11,Zone_12,200,30,30.0,22,3,12,0,0,0,None,Concert,17.76158082,0.0,16.76552378,0.0,0.337011861,0.635831177,0.509339127,0.462812698,1
2025-01-17 00:00:00,9,Zone_10,150,20,20.0,0,4,12,0,0,0,None,Conference,14.35998287,0.0,15.11809378,0.455025631,0.522943597,0.294955878,0.181439725,0.18347299,0
2024-12-03 11:00:00,0,Zone_1,200,20,25.0,11,5,1,1,0,0,None,None,21.68158297,0.0,21.46700003,0.269623117,0.743448129,0.697488916,0.748842866,0.549248618,1
2025-01-28 21:00:00,11,Zone_12,200,30,30.0,21,3,1,0,0,0,None,Concert,25.0393716,0.0,26.01770209,0.043826393,0.368654833,0.647798558,0.552395825,0.443941396,1
2025-01-27 10:00:00,11,Zone_12,200,30,34.5,10,4,1,0,0,0,None,Concert,21.98202473,0.0,21.91571979,0.484631721,0.441326454,1.0,0.864705863,1.0,1
2024-12-28 15:00:00,5,Zone_6,100,30,30.0,15,4,1,0,0,0,None,Sports,22.81588188,0.0,22.29907615,0.323440852,0.389094725,0.318249979,0.392429518,0.411026245,0
2024-12-19 19:00:00,3,Zone_4,150,50,57.5,19,3,1,0,0,0,None,Sports,25.23250673,0.2,26.2113933,0.124420836,0.500215059,0.877555868,0.768780794,0.910913924,1
2025-01-27 22:00:00,11,Zone_12,200,30,30.0,22,3,12,0,0,0,None,None,20.53074717,0.0,20.29444764,0.256858788,0.109610666,0.536700326,0.661235002,0.495873545,1
2025-01-05 01:00:00,7,Zone_8,100,30,30.0,1,3,12,0,0,0,None,Concert,21.57504343,0.0,20.78801353,0.331370047,0.237588489,0.330400885,0.320573205,0.173180621,0
2025-01-05 15:00:00,7,Zone_8,100,30,30.0,15,2,12,0,0,0,None,Festival,19.06125765,0.0,18.13755799,0.466425715,0.316368788,0.295084285,0.422232235,0.510012458,0
2025-01-27 08:00:00,11,Zone_12,200,30,37.5,8,5,12,1,0,0,None,None,20.39168806,0.0,20.24315493,0.126456207,0.522146579,1.0,1.0,0.822397239,1
2024-12-14 09:00:00,2,Zone_3,50,50,57.5,9,3,1,0,0,0,None,Sports,20.35227324,0.2,20.73465541,0.344538587,0.432764929,0.858636583,0.945194829,0.858316472,1
2024-12-31 06:00:00,6,Zone_7,150,20,20.0,6,3,12,0,0,0,None,Sports,22.15468689,0.0,22.1904411,0.361157289,0.663628257,0.515270792,0.409875069,0.408344396,1
2025-01-16 22:00:00,9,Zone_10,150,20,22.0,22,5,12,1,0,0,None,Sports,20.2314549,0.2,19.44998838,0.53401161,0.409876446,0.49218557,0.536210254,0.470092323,0
2025-01-05 09:00:00,7,Zone_8,100,30,37.5,9,6,12,1,0,0,None,None,14.9102515,0.0,15.16213702,0.002299769,0.430066904,0.724254837,0.921469501,0.932562022,1
2025-01-19 22:00:00,9,Zone_10,150,20,20.0,22,1,1,0,0,0,None,Festival,21.75098252,0.0,21.58120449,0.005133741,0.444899652,0.337699656,0.17561509,0.337272418,0
2025-01-09 05:00:00,7,Zone_8,100,30,30.0,5,4,1,0,0,0,None,Festival,20.18915727,0.0,20.31092532,0.139380604,0.325593446,0.301313971,0.480457044,0.178921314,0
2024-12-13 06:00:00,2,Zone_3,50,50,50.0,6,0,12,0,0,0,None,None,15.13099697,0.0,14.21741209,0.392328331,0.308119386,0.468806444,0.396954847,0.607016197,1
2024-12-02 05:00:00,0,Zone_1,200,20,22.0,5,5,12,1,0,0,None,None,12.76700784,1.0,13.4044883,1.490140324,0.616448896,0.367041163,0.481615728,0.521978371,0
2024-12-12 19:00:00,2,Zone_3,50,50,57.5,19,4,12,0,0,0,None,Festival,19.19962076,0.0,20.10553486,0.425976099,0.644371398,0.783254293,0.91007009,0.599763243,1
2025-01-16 23:00:00,9,Zone_10,150,20,20.0,23,0,12,0,0,0,None,Concert,19.04216521,0.2,19.60729107,0.559138726,0.532983247,0.270634811,0.324141622,0.115530354,0
2024-12-26 22:00:00,5,Zone_6,100,30,30.0,22,3,12,0,0,0,None,None,14.99175802,0.0,15.24730554,0.0,0.698551158,0.458866443,0.285359653,0.573665544,0
2025-01-17 09:00:00,9,Zone_10,150,20,25.0,9,5,1,1,0,0,None,Concert,21.49645098,10.0,21.49091707,10.13840751,0.926004748,0.674582903,0.773543716,0.73321218,1
2024-12-13 04:00:00,2,Zone_3,50,50,55.0,4,6,12,1,0,0,None,Conference,15.67291006,0.2,14.81114728,0.482836229,0.356265924,0.731649465,0.606666664,0.585977859,1
2024-12-31 21:00:00,6,Zone_7,150,20,25.0,21,4,12,0,0,1,many,Concert,17.66894957,0.0,17.40337521,0.203041195,0.492926011,0.785796145,0.818575307,0.720357154,1
2025-01-10 19:00:00,8,Zone_9,250,50,57.5,19,1,12,0,0,0,None,Festival,20.1661869,0.0,19.33349091,0.492432522,0.745966715,1.0,1.0,0.938996636,1
2024-12-01 18:00:00,0,Zone_1,200,20,25.0,18,5,12,1,0,0,None,Concert,17.75195794,0.0,18.22328417,0.499008507,0.475650498,0.887568541,0.830964943,0.757557505,1
2025-01-19 16:00:00,9,Zone_10,150,20,20.0,16,1,1,0,0,0,None,Sports,22.25653197,0.0,22.48614198,0.454188399,0.692407219,0.220379554,0.148946987,0.406349243,0
2025-01-14 15:00:00,8,Zone_9,250,50,62.5,15,2,1,0,0,1,everything,Concert,25.68023675,0.0,25.59467957,0.201821795,0.509094891,1.0,1.0,0.900965296,1
2025-01-06 01:00:00,7,Zone_8,100,30,30.0,1,4,12,0,0,0,None,Concert,19.79477407,0.0,20.27848477,0.0,0.539092654,0.318848636,0.372526598,0.539214686,0
2025-01-04 13:00:00,6,Zone_7,150,20,20.0,13,0,1,0,0,0,None,None,27.62208708,0.0,28.27865113,0.240994046,0.631310159,0.593092793,0.490934502,0.637105195,0
2025-01-25 09:00:00,11,Zone_12,200,30,37.5,9,6,12,1,0,0,None,Conference,16.63192424,0.0,16.64378544,0.103343052,0.620830071,1.0,1.0,1.0,1
2024-12-19 02:00:00,3,Zone_4,150,50,50.0,2,4,1,0,0,0,None,Festival,23.35295052,0.2,23.1914979,0.681598189,0.402311841,0.643414572,0.58777386,0.396794533,1
2025-01-06 19:00:00,7,Zone_8,100,30,34.5,19,4,12,0,0,0,None,Conference,17.32393392,0.0,16.7011591,0.324276605,0.548373194,0.487838033,0.518531969,0.60426303,1
2024-12-08 18:00:00,1,Zone_2,200,50,57.5,18,1,12,0,0,0,None,Festival,14.98007341,0.0,14.06663839,0.051702099,0.380472884,0.805034913,0.846861879,0.581541162,1
2024-12-30 01:00:00,5,Zone_6,100,30,33.0,1,5,1,1,0,0,None,Conference,26.56634611,0.0,25.67043988,0.484423558,0.361611361,0.537925501,0.55798786,0.728095641,1
2025-01-03 20:00:00,6,Zone_7,150,20,23.0,20,2,1,0,0,0,None,Sports,21.0062547,0.0,20.34241685,0.427056035,0.38533552,0.647197859,0.794302341,0.87472774,1
2024-12-17 02:00:00,3,Zone_4,150,50,50.0,2,4,12,0,0,0,None,Conference,18.41680753,0.0,17.63000509,0.0,0.692934203,0.527850433,0.543435109,0.814169359,1
2025-01-03 09:00:00,6,Zone_7,150,20,25.0,9,5,1,1,0,0,None,Sports,22.79264288,0.0,23.38075923,0.0,0.515426896,0.839892032,0.739576458,0.946159253,1
2025-01-22 22:00:00,10,Zone_11,200,30,33.0,22,5,1,1,0,0,None,Sports,19.89179755,0.0,18.92927463,0.410590193,0.396613327,0.481614732,0.57873573,0.638601422,1
2024-12-08 12:00:00,1,Zone_2,200,50,67.5,12,6,12,1,0,1,those,Concert,20.6943715,1.0,20.8642465,1.367654018,0.649127167,1.0,1.0,1.0,1
2025-01-06 10:00:00,7,Zone_8,100,30,37.5,10,6,12,1,0,0,None,None,17.92902847,0.2,18.36844451,0.483005916,0.293828182,0.805191019,0.737834158,0.816533286,1
2025-01-26 11:00:00,11,Zone_12,200,30,37.5,11,5,12,1,0,0,None,None,14.3559815,1.0,14.01458122,1.298675427,0.411314795,0.909751094,1.0,1.0,1
2024-12-11 17:00:00,2,Zone_3,50,50,57.5,17,4,12,0,0,0,None,Sports,15.69664851,0.0,14.84822915,0.116857033,0.700632956,0.776997134,0.881947351,0.851909947,1
2025-01-20 23:00:00,10,Zone_11,200,30,30.0,23,4,12,0,0,0,None,None,16.1509373,0.0,15.53699744,0.254696511,0.57917886,0.540708256,0.470667205,0.418074764,0
2024-12-22 01:00:00,4,Zone_5,250,40,50.0,1,1,12,0,0,1,security,Concert,18.68910856,1.0,17.89500946,1.009842208,0.387734309,0.973571816,1.0,0.825377212,1
2024-12-24 06:00:00,4,Zone_5,250,40,40.0,6,0,1,0,0,0,None,Sports,22.84804808,0.0,23.71475975,0.276819708,0.565922581,0.615509923,0.704601516,0.522782811,1
2024-12-15 16:00:00,2,Zone_3,50,50,50.0,16,3,1,0,0,0,None,Conference,23.59193521,0.2,22.91378389,0.229171798,0.144914772,0.448827067,0.616132471,0.413486087,0
2025-01-01 14:00:00,6,Zone_7,150,20,22.0,14,5,12,1,0,0,None,None,20.40441738,0.0,21.14441602,0.246541812,0.792208382,0.592528491,0.780410502,0.752701945,1
2025-01-15 12:00:00,9,Zone_10,150,20,20.0,12,4,12,0,0,0,None,Festival,18.91227285,0.0,19.69287231,0.0,0.976521583,0.349336362,0.252215814,0.339710896,0
2024-12-24 13:00:00,4,Zone_5,250,40,44.0,13,5,1,1,0,0,None,Sports,22.23101684,0.0,23.07751625,0.119231961,0.709197876,0.765110871,0.652946159,0.981030926,1
2025-01-20 00:00:00,10,Zone_11,200,30,30.0,0,1,12,0,0,0,None,None,16.38720243,0.0,16.08070046,0.33161335,0.592509551,0.414793112,0.548259028,0.427642307,0
2024-12-30 06:00:00,5,Zone_6,100,30,30.0,6,1,1,0,0,0,None,Sports,24.41750336,0.0,24.88902646,0.38974358,0.360648164,0.31572326,0.500308288,0.24436425,0
2025-01-07 23:00:00,7,Zone_8,100,30,30.0,23,4,1,0,0,0,None,Sports,22.6605479,0.0,22.79884611,0.458440742,0.304511118,0.425273417,0.336853908,0.528333696,0
2025-01-07 17:00:00,7,Zone_8,100,30,34.5,17,3,12,0,0,0,None,Conference,17.06635036,0.0,17.75690227,0.0,0.544966008,0.531028436,0.584634087,0.510496141,1
2024-12-14 16:00:00,2,Zone_3,50,50,50.0,16,1,1,0,0,0,None,None,18.69484836,0.0,19.49253704,0.006957157,0.456322167,0.493600421,0.536839866,0.679072363,1
2024-12-28 11:00:00,5,Zone_6,100,30,37.5,11,5,1,1,0,0,None,None,21.78462585,0.0,21.08854768,0.0,0.388825684,0.880894758,0.919006908,0.946367706,1
2025-01-16 10:00:00,9,Zone_10,150,20,23.0,10,0,12,0,0,0,None,None,18.37575844,0.0,17.62147361,0.0,0.551345124,0.557145756,0.392729777,0.483135996,1
2024-12-19 09:00:00,3,Zone_4,150,50,57.5,9,0,1,0,0,0,None,Conference,20.4426355,0.0,20.65210863,0.485857105,0.468534945,0.839395846,0.746781,0.787972234,1
2024-12-02 21:00:00,0,Zone_1,200,20,22.0,21,5,12,1,0,0,None,None,16.7872632,0.0,17.41651331,0.461697825,0.553092532,0.389979111,0.469328265,0.522358758,1
